customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST13114,32,F,Metropolitan,203339,68468,842465,4.14,5,57,17,4,18944,341943,108081,0,decrease
CUST13115,45,M,Metropolitan,63693,24584,25787,0.4,5,70,53,2,75358,107675,840897,20,stable
CUST13116,52,F,Rural,182282,56056,816875,4.48,5,10,38,5,39533,48692,308714,34,decrease
CUST13117,40,M,Urban,397998,10742,969735,2.44,5,2,53,1,18232,133880,527883,22,stable
CUST13118,58,F,Urban,363220,260986,296685,0.82,3,39,2,5,79024,239531,41491,10,stable
CUST13119,30,M,Urban,295882,22959,640402,2.16,4,95,30,4,77603,172594,299233,32,decrease
CUST13120,22,F,Urban,122325,23561,15616,0.13,5,98,12,3,96723,395848,279001,33,increase
CUST13121,39,M,Metropolitan,300172,20622,1198821,3.99,5,23,36,5,17748,48928,793710,21,decrease
CUST13122,47,F,Metropolitan,189454,47860,756882,4.0,3,12,6,2,93207,68525,970920,22,stable
CUST13123,56,F,Urban,321554,178890,122292,0.38,1,81,49,2,47899,19110,23641,33,stable
CUST13124,45,M,Urban,119923,70103,230126,1.92,1,35,22,0,78572,389127,581061,5,stable
CUST13125,51,M,Urban,336471,196256,1624641,4.83,3,1,9,4,91053,39920,559280,21,stable
CUST13126,21,F,Semi-Urban,182199,112658,481993,2.65,3,7,17,1,43516,84070,778457,19,stable
CUST13127,44,F,Rural,182880,102217,739469,4.04,1,72,55,2,29716,205109,947842,30,stable
CUST13128,22,M,Urban,182703,96716,314321,1.72,2,16,23,2,48947,189502,934064,5,stable
CUST13129,54,M,Metropolitan,186047,133491,777338,4.18,1,35,47,2,6691,494208,639034,12,stable
CUST13130,39,F,Rural,105252,47322,280215,2.66,4,46,19,0,51479,33750,716492,33,stable
CUST13131,29,M,Metropolitan,76535,14953,17666,0.23,6,96,12,5,10248,157696,332060,36,increase
CUST13132,35,M,Rural,7378,5028,34124,4.62,2,64,52,4,18023,170514,421359,4,decrease
CUST13133,18,F,Rural,38215,11507,188385,4.93,2,58,3,2,72683,102453,728308,1,stable
CUST13134,48,F,Urban,232669,53589,581310,2.5,3,23,19,5,11602,70594,956273,11,decrease
CUST13135,53,F,Urban,389652,88121,1694936,4.35,2,87,23,1,3331,465981,11990,25,increase
CUST13136,19,F,Rural,46565,30274,4983,0.11,3,19,31,0,93167,170021,911501,23,stable
CUST13137,39,M,Rural,124025,98613,271527,2.19,3,89,60,0,55171,371351,243739,31,stable
CUST13138,60,F,Urban,290688,78699,1403270,4.83,4,59,1,4,4320,474293,600636,14,stable
CUST13139,38,F,Urban,102598,31414,132324,1.29,2,50,28,1,32165,219838,747634,21,stable
CUST13140,58,M,Urban,124943,3812,66131,0.53,6,35,18,3,45846,489034,651084,0,stable
CUST13141,20,M,Semi-Urban,175599,125010,299590,1.71,6,46,36,0,83455,68843,739353,35,stable
CUST13142,52,M,Rural,86636,7976,396486,4.58,1,61,28,0,63125,376996,185224,29,stable
CUST13143,53,M,Metropolitan,264966,85360,723477,2.73,2,15,55,2,1453,270311,846880,10,stable
CUST13144,45,M,Semi-Urban,196640,72541,353494,1.8,6,5,48,0,55871,25164,433017,18,stable
CUST13145,38,M,Metropolitan,280632,27393,1139262,4.06,4,88,22,2,55784,334847,791199,10,increase
CUST13146,24,M,Metropolitan,390196,66440,1262717,3.24,2,17,56,5,89114,241861,687475,26,decrease
CUST13147,30,F,Urban,269897,209445,524808,1.94,5,17,46,1,10204,429047,902758,36,stable
CUST13148,46,M,Rural,51895,15031,5230,0.1,3,37,52,0,83386,277054,340159,0,stable
CUST13149,18,M,Semi-Urban,54944,8329,166917,3.04,1,23,5,0,70816,477710,549685,35,stable
CUST13150,27,F,Urban,313473,89030,1218057,3.89,2,25,3,0,92906,3271,646760,17,stable
CUST13151,25,F,Metropolitan,319643,215914,1494017,4.67,3,29,6,1,60533,29446,988019,0,stable
CUST13152,47,F,Semi-Urban,216111,67041,214585,0.99,5,69,0,1,31718,220446,815565,1,stable
CUST13153,31,M,Metropolitan,15620,8243,13160,0.84,5,37,29,4,28879,213210,555848,35,decrease
CUST13154,37,F,Rural,16127,5045,55893,3.47,4,45,45,2,27024,188702,23606,30,stable
CUST13155,52,F,Semi-Urban,98453,60479,341570,3.47,2,52,59,1,32482,467186,206567,25,stable
CUST13156,50,M,Rural,142044,75439,16324,0.11,5,1,17,1,87667,448557,678737,9,stable
CUST13157,57,M,Semi-Urban,209547,124782,523029,2.5,1,20,48,3,42754,315300,421049,27,decrease
CUST13158,25,M,Metropolitan,270615,162486,108157,0.4,5,30,54,5,14952,212018,419626,20,stable
CUST13159,42,F,Urban,208245,47427,785027,3.77,5,12,44,2,14750,404973,279371,14,stable
CUST13160,32,F,Rural,153583,85232,392209,2.55,4,7,27,5,47821,4036,709409,6,decrease
CUST13161,37,F,Urban,319650,180082,927695,2.9,6,14,55,2,65025,113756,425718,25,stable
CUST13162,35,F,Rural,153320,4260,571790,3.73,5,82,30,1,40102,343767,609026,14,increase
CUST13163,50,M,Metropolitan,467888,370222,11600,0.02,5,24,45,2,82581,395123,452787,4,stable
CUST13164,59,M,Urban,123094,71450,139067,1.13,6,75,14,1,27819,466922,631428,26,stable
CUST13165,22,F,Semi-Urban,175462,90772,834872,4.76,5,49,39,4,48342,433559,475975,4,decrease
CUST13166,34,M,Urban,228401,62620,332900,1.46,3,24,52,3,68859,468069,807358,3,decrease
CUST13167,56,F,Metropolitan,131609,95662,550415,4.18,6,39,19,5,81141,331538,122692,19,decrease
CUST13168,47,M,Urban,122502,57988,261103,2.13,6,36,56,2,48099,147929,43651,29,stable
CUST13169,26,F,Rural,188762,149934,907016,4.81,4,4,28,5,8386,89368,712049,30,decrease
CUST13170,40,M,Urban,221051,139950,287216,1.3,5,59,9,1,53372,91100,226916,12,stable
CUST13171,46,F,Rural,61729,33784,280760,4.55,2,23,53,4,43420,11275,776340,9,decrease
CUST13172,29,F,Semi-Urban,158427,33152,396973,2.51,2,89,33,4,25904,489809,498028,9,decrease
CUST13173,49,F,Metropolitan,26701,1186,126410,4.73,3,55,5,5,32661,37379,743188,5,stable
CUST13174,52,M,Urban,50434,33231,194050,3.85,5,30,11,1,47856,364807,815953,6,stable
CUST13175,42,M,Metropolitan,439131,236332,1722492,3.92,6,12,30,2,15488,454281,976130,19,stable
CUST13176,22,M,Semi-Urban,152411,15778,143547,0.94,2,71,52,1,2332,316588,368686,11,stable
CUST13177,57,M,Metropolitan,396884,180295,309055,0.78,4,86,46,2,14563,16023,297857,18,stable
CUST13178,54,M,Metropolitan,426390,154764,1081150,2.54,6,40,2,2,73594,223771,432463,21,stable
CUST13179,53,F,Urban,393009,17263,555713,1.41,6,31,7,1,58515,270781,973442,18,stable
CUST13180,35,F,Urban,128245,2707,257954,2.01,2,59,31,3,99752,44488,251407,13,decrease
CUST13181,51,M,Metropolitan,195650,54601,421832,2.16,3,90,44,4,40054,122105,445486,17,decrease
CUST13182,48,M,Rural,80445,51275,335614,4.17,3,7,28,0,12122,260410,435100,14,stable
CUST13183,30,M,Metropolitan,336483,154120,940368,2.79,2,10,21,1,44249,74120,524309,29,stable
CUST13184,19,M,Semi-Urban,87506,7111,325688,3.72,4,61,2,4,2349,121581,169925,9,stable
CUST13185,42,M,Urban,135030,103641,196486,1.46,4,5,28,0,69206,96523,474979,4,stable
CUST13186,34,M,Semi-Urban,114044,58879,313553,2.75,5,62,35,4,55940,402189,477328,15,decrease
CUST13187,20,M,Rural,138247,439,154263,1.12,5,61,15,1,94568,125196,693144,35,stable
CUST13188,45,F,Urban,34920,24578,169530,4.85,4,44,49,5,93743,305035,134491,20,decrease
CUST13189,54,M,Semi-Urban,113938,80756,75965,0.67,2,57,11,0,62877,154570,921998,18,stable
CUST13190,56,M,Rural,140986,63707,440430,3.12,1,89,58,3,34920,234213,597620,2,decrease
CUST13191,31,M,Metropolitan,318028,236334,479207,1.51,3,91,21,5,3958,381951,867247,2,decrease
CUST13192,24,F,Rural,151167,11073,328917,2.18,4,23,60,5,82474,216640,765794,27,decrease
CUST13193,30,F,Rural,28542,19505,51368,1.8,3,31,0,1,17473,466032,728651,30,stable
CUST13194,35,F,Semi-Urban,247469,115050,488047,1.97,2,59,54,0,45115,415466,16735,23,stable
CUST13195,25,M,Metropolitan,32624,4338,66496,2.04,3,99,44,2,19991,29573,168191,10,increase
CUST13196,21,M,Urban,67997,8231,263785,3.88,6,33,0,0,58923,268140,215998,27,stable
CUST13197,48,M,Rural,198662,117369,550486,2.77,3,27,4,3,84147,392659,192800,4,stable
CUST13198,40,M,Metropolitan,192860,9183,167896,0.87,2,49,0,1,45513,466833,444188,21,stable
CUST13199,21,M,Rural,114790,50847,57270,0.5,5,48,3,5,80174,256926,565384,7,stable
CUST13200,33,M,Metropolitan,127319,64449,279965,2.2,4,53,29,4,24080,228559,735471,2,decrease
CUST13201,48,F,Metropolitan,191064,134488,739230,3.87,3,12,58,2,59414,186115,80072,18,stable
CUST13202,35,F,Semi-Urban,148150,93100,470818,3.18,3,74,36,3,13583,190219,487500,7,decrease
CUST13203,18,F,Semi-Urban,215173,98346,957339,4.45,4,64,25,3,32929,184763,594856,23,decrease
CUST13204,55,F,Urban,159099,125958,146279,0.92,1,94,36,4,51155,323676,965166,23,decrease
CUST13205,17,F,Rural,107828,63930,179836,1.67,3,5,55,2,30220,479481,131713,10,stable
CUST13206,30,F,Semi-Urban,229801,71101,1108276,4.82,5,55,43,3,29123,431061,663756,36,decrease
CUST13207,35,M,Semi-Urban,68161,22967,55136,0.81,3,68,11,1,37137,203802,296062,26,stable
CUST13208,28,M,Semi-Urban,55052,31297,79896,1.45,1,34,23,0,34220,278336,103810,24,stable
CUST13209,30,F,Semi-Urban,152572,43169,199822,1.31,6,81,41,3,62997,44522,792840,7,decrease
CUST13210,41,F,Semi-Urban,188491,10391,571239,3.03,1,27,7,2,73296,443336,680835,10,stable
CUST13211,54,M,Metropolitan,486187,90770,1017455,2.09,6,97,58,0,78501,133016,65963,32,increase
CUST13212,57,M,Rural,165364,74253,764441,4.62,1,94,56,4,63966,9178,110505,13,decrease
CUST13213,22,M,Metropolitan,239837,178073,663201,2.77,4,53,35,3,78466,367544,564229,34,decrease
CUST13214,55,F,Urban,148611,86108,252895,1.7,4,56,50,1,78198,470816,140114,25,stable
CUST13215,38,F,Urban,291318,29417,724353,2.49,6,25,22,1,97440,244763,334574,2,stable
CUST13216,23,M,Metropolitan,241113,171898,349439,1.45,5,45,30,1,38158,464265,257637,33,stable
CUST13217,54,F,Semi-Urban,169065,135112,598541,3.54,4,98,0,1,16911,143567,559545,13,stable
CUST13218,39,M,Rural,194487,120372,147278,0.76,2,4,18,0,24458,402139,48123,1,stable
CUST13219,50,M,Semi-Urban,240852,168874,124827,0.52,1,75,40,0,21686,48211,946830,22,stable
CUST13220,26,F,Metropolitan,481554,168079,1024194,2.13,1,90,10,2,69270,224493,269655,16,stable
CUST13221,29,M,Urban,87273,59284,6553,0.08,4,59,31,2,15548,217685,292405,26,stable
CUST13222,39,M,Metropolitan,222623,56681,893566,4.01,3,36,33,4,97978,72482,102153,23,decrease
CUST13223,21,M,Urban,138679,109934,360256,2.6,6,57,34,4,44234,163032,511875,7,decrease
CUST13224,34,F,Urban,227830,156226,396827,1.74,4,76,56,5,1283,12659,263540,33,decrease
CUST13225,24,M,Urban,80119,60125,343208,4.28,3,30,10,5,26403,293875,649357,11,stable
CUST13226,43,M,Urban,350485,80833,1095481,3.13,4,11,9,1,89602,71728,466594,19,stable
CUST13227,56,M,Semi-Urban,185146,84922,373314,2.02,6,33,17,5,15411,6110,871450,1,decrease
CUST13228,43,F,Urban,165718,114162,127519,0.77,4,84,16,3,63256,255211,553026,32,stable
CUST13229,34,M,Semi-Urban,192992,135331,349621,1.81,1,69,26,5,4682,139292,529005,35,decrease
CUST13230,46,M,Urban,94806,69128,194162,2.05,4,45,18,3,9486,343297,931392,13,decrease
CUST13231,38,M,Metropolitan,42721,21253,40414,0.95,5,22,16,1,29281,31942,918805,0,stable
CUST13232,32,M,Rural,91818,38250,296514,3.23,1,2,17,2,29069,410148,556293,16,stable
CUST13233,47,M,Urban,91010,31004,135058,1.48,4,91,20,5,1395,202110,426583,10,decrease
CUST13234,57,F,Metropolitan,470049,164624,1570635,3.34,2,16,37,2,34713,365719,950481,33,stable
CUST13235,51,M,Urban,185856,114775,593136,3.19,6,77,57,3,14165,65917,162831,28,decrease
CUST13236,37,M,Semi-Urban,129615,92359,35457,0.27,2,41,58,3,92681,388722,610854,13,stable
CUST13237,38,F,Rural,8145,4923,21977,2.7,3,91,20,5,42758,76838,351189,34,decrease
CUST13238,35,F,Urban,323667,82876,1610088,4.97,2,12,42,4,83911,124826,322843,31,decrease
CUST13239,35,F,Urban,362177,245410,1787002,4.93,6,70,31,2,11601,429736,617477,10,stable
CUST13240,56,F,Semi-Urban,37427,7942,95806,2.56,5,67,45,0,56050,209137,72104,36,stable
CUST13241,29,F,Urban,174323,26731,71790,0.41,2,11,16,0,35306,494567,143919,17,stable
CUST13242,44,F,Metropolitan,369183,290410,1605792,4.35,4,33,2,3,93824,493980,228244,20,stable
CUST13243,48,M,Rural,84735,47063,14378,0.17,6,36,1,1,28458,257190,653265,36,stable
CUST13244,23,M,Metropolitan,158970,32384,503424,3.17,5,99,8,4,80523,407352,304795,9,increase
CUST13245,41,M,Urban,74741,15698,203114,2.72,5,38,19,1,30435,133741,833278,35,stable
CUST13246,45,M,Urban,20711,4029,32334,1.56,2,57,39,3,35195,131170,251982,22,decrease
CUST13247,35,M,Rural,190999,45575,642349,3.36,2,22,17,4,24655,431833,411625,17,decrease
CUST13248,52,F,Semi-Urban,96083,26746,44819,0.47,3,62,12,1,45836,409075,898795,6,stable
CUST13249,50,M,Semi-Urban,92053,29534,369063,4.01,6,58,28,5,25069,1206,347220,2,decrease
CUST13250,56,M,Rural,192686,28459,526706,2.73,2,54,30,0,29664,201357,710404,29,stable
CUST13251,48,M,Rural,173174,94215,518988,3.0,1,15,24,2,58811,453799,605360,2,stable
CUST13252,27,M,Rural,84789,54476,389281,4.59,3,32,20,4,72998,188113,344282,16,decrease
CUST13253,21,F,Metropolitan,298970,137156,839135,2.81,2,53,44,3,33415,138049,292739,17,decrease
CUST13254,30,M,Metropolitan,259162,97067,884097,3.41,2,5,46,2,25108,335567,138877,15,stable
CUST13255,21,F,Urban,236575,77042,1180086,4.99,3,3,52,4,8973,214258,935809,4,decrease
CUST13256,38,M,Rural,152037,16611,66388,0.44,6,23,22,1,92217,471315,100849,1,stable
CUST13257,29,F,Metropolitan,168614,90816,696750,4.13,5,72,47,0,55130,421029,503807,19,stable
CUST13258,42,M,Metropolitan,368808,243773,484145,1.31,2,62,14,0,51592,51616,190140,32,stable
CUST13259,18,M,Rural,186370,36744,10439,0.06,5,73,56,1,2525,469751,546446,0,stable
CUST13260,30,F,Rural,116429,24978,148048,1.27,4,62,59,0,65116,97762,933707,27,stable
CUST13261,33,M,Metropolitan,291659,111183,754997,2.59,2,84,15,3,69477,250146,654131,16,stable
CUST13262,56,F,Urban,278374,112301,21538,0.08,6,64,39,0,40681,411129,694034,14,stable
CUST13263,26,M,Semi-Urban,95137,11344,71222,0.75,2,5,22,1,49740,379744,833689,34,stable
CUST13264,55,F,Rural,145285,62805,693068,4.77,5,69,40,3,6742,158896,899962,28,decrease
CUST13265,48,M,Semi-Urban,97857,23509,159889,1.63,6,37,40,1,53232,409667,687703,26,stable
CUST13266,44,M,Rural,56167,12585,184919,3.29,4,94,18,4,25551,449312,566002,22,decrease
CUST13267,32,M,Rural,161836,102540,669072,4.13,5,34,16,2,99090,74725,717377,12,stable
CUST13268,51,F,Semi-Urban,154325,94291,726435,4.71,2,91,19,5,67361,72213,725641,35,decrease
CUST13269,27,M,Urban,346887,62428,134274,0.39,3,44,1,0,32409,251578,186127,0,stable
CUST13270,58,M,Semi-Urban,90996,6911,293918,3.23,6,0,45,0,78647,434733,993383,13,stable
CUST13271,43,M,Metropolitan,345287,105661,303239,0.88,2,4,37,0,42115,435366,185367,28,stable
CUST13272,46,F,Semi-Urban,88127,57380,439205,4.98,6,59,11,2,72046,175378,877650,22,stable
CUST13273,36,M,Metropolitan,294281,202477,1373145,4.67,2,11,43,2,34032,379085,295457,22,stable
CUST13274,34,M,Urban,96453,70850,475710,4.93,3,54,39,1,64822,92511,523800,8,stable
CUST13275,36,F,Rural,8649,1854,35372,4.09,2,32,31,2,74231,472089,983981,15,stable
CUST13276,37,M,Metropolitan,136304,106967,261257,1.92,2,4,28,3,91759,144271,636815,21,decrease
CUST13277,57,M,Metropolitan,108448,10785,481216,4.44,2,18,49,0,59814,399444,426271,33,stable
CUST13278,40,M,Metropolitan,79242,18725,69186,0.87,2,31,43,3,64190,26056,402182,13,decrease
CUST13279,49,M,Rural,68107,16769,153731,2.26,6,67,19,4,13256,65982,122214,27,decrease
CUST13280,46,M,Rural,78492,18144,71608,0.91,3,6,43,2,67510,452191,622268,36,stable
CUST13281,50,M,Metropolitan,469649,154792,1450399,3.09,6,3,38,5,60545,156308,708973,26,decrease
CUST13282,28,F,Rural,134004,8184,548332,4.09,1,49,48,3,45496,97295,943002,30,decrease
CUST13283,50,M,Rural,197430,135461,745707,3.78,6,91,34,0,60126,260423,410094,4,stable
CUST13284,58,F,Urban,105333,66004,376298,3.57,1,8,20,1,43283,186572,677213,2,stable
CUST13285,58,F,Semi-Urban,54837,5272,20585,0.38,5,27,58,2,41283,113125,87401,18,stable
CUST13286,20,M,Urban,161657,111900,70299,0.43,3,12,50,4,16352,300996,861981,8,stable
CUST13287,23,F,Urban,78801,3828,139597,1.77,3,3,44,3,90587,304067,332159,11,decrease
CUST13288,31,F,Rural,6808,2226,4011,0.59,3,11,53,3,56562,81796,490325,14,stable
CUST13289,35,M,Rural,27847,3439,138529,4.97,6,72,7,3,40580,114009,869848,20,stable
CUST13290,62,M,Urban,345702,191735,1133126,3.28,2,92,23,2,84662,280084,85169,11,stable
CUST13291,36,M,Urban,227861,167296,729641,3.2,6,37,0,3,89551,407625,969068,13,stable
CUST13292,30,F,Semi-Urban,32129,23955,153153,4.77,2,68,25,3,1400,458214,563694,3,decrease
CUST13293,28,M,Semi-Urban,157256,5196,229495,1.46,6,41,52,1,41468,491345,607338,13,stable
CUST13294,29,M,Metropolitan,434681,94358,1746129,4.02,1,54,28,5,81488,354521,966907,16,decrease
CUST13295,55,F,Rural,119459,73601,284766,2.38,5,82,8,2,41456,155097,901758,35,stable
CUST13296,51,M,Semi-Urban,31633,3326,98129,3.1,3,45,59,4,22561,4304,790637,18,decrease
CUST13297,46,F,Urban,167295,71164,487534,2.91,5,18,58,3,77770,426145,322356,15,decrease
CUST13298,55,M,Urban,280290,32443,900418,3.21,2,36,11,1,84351,480200,270510,29,stable
CUST13299,34,F,Semi-Urban,233996,185340,192955,0.82,2,79,53,0,88233,382528,25474,0,stable
CUST13300,57,F,Metropolitan,109933,16091,88305,0.8,3,17,54,3,78736,101158,452660,30,stable
CUST13301,55,M,Rural,178110,33135,443552,2.49,2,37,15,1,3917,62079,334515,14,stable
CUST13302,37,M,Metropolitan,492751,175544,1646536,3.34,6,87,10,4,42968,155971,128623,31,stable
CUST13303,23,F,Metropolitan,469021,314770,330875,0.71,5,73,60,2,22819,496607,39624,20,stable
CUST13304,46,M,Rural,150450,93281,320846,2.13,1,1,38,4,79173,83418,657892,33,decrease
CUST13305,57,F,Semi-Urban,71509,6663,16915,0.24,2,37,8,2,84157,60533,206955,35,stable
CUST13306,40,M,Urban,59089,29555,212824,3.6,2,99,56,4,7013,437480,532316,25,decrease
CUST13307,37,M,Rural,138283,21212,604755,4.37,5,40,7,1,70181,59994,270277,22,stable
CUST13308,48,F,Semi-Urban,16589,6544,11507,0.69,6,71,9,1,61150,461206,300593,22,stable
CUST13309,35,F,Rural,16465,1813,63657,3.87,3,28,48,0,79771,289703,521865,22,stable
CUST13310,18,M,Semi-Urban,121449,70209,80652,0.66,2,57,27,2,79560,317422,622056,7,stable
CUST13311,21,F,Rural,32802,17235,163060,4.97,6,93,31,4,57171,351691,135218,17,decrease
CUST13312,37,F,Rural,199747,67099,534093,2.67,2,64,4,3,18244,156374,583627,17,stable
CUST13313,52,M,Semi-Urban,48387,2804,141404,2.92,4,86,4,4,51057,444572,529103,0,increase
CUST13314,20,M,Urban,61678,44842,189383,3.07,1,40,49,3,84063,21095,876577,7,decrease
CUST13315,39,M,Rural,192815,67404,915567,4.75,6,70,31,5,13341,341699,796723,18,decrease
CUST13316,46,M,Metropolitan,439525,188340,2068622,4.71,3,75,3,2,74827,424223,609423,32,stable
CUST13317,24,M,Rural,109280,13031,162192,1.48,3,57,41,3,79849,199084,728384,30,decrease
CUST13318,32,M,Semi-Urban,61887,16714,178673,2.89,2,1,26,4,64607,158993,482812,20,decrease
CUST13319,28,F,Rural,6476,3712,16700,2.58,6,89,3,1,4054,307838,411627,12,stable
CUST13320,30,M,Rural,103569,36906,486189,4.69,2,56,0,5,40507,378981,945292,27,stable
CUST13321,23,M,Semi-Urban,123565,37467,518679,4.2,5,92,5,0,67228,414321,804360,11,stable
CUST13322,27,M,Urban,35450,11334,61319,1.73,3,25,0,2,63983,296606,642182,9,stable
CUST13323,48,M,Metropolitan,53155,34881,76989,1.45,4,42,22,1,54138,215952,407232,2,stable
CUST13324,18,M,Semi-Urban,43081,3940,49724,1.15,5,91,30,0,40866,382096,373395,13,increase
CUST13325,56,M,Urban,49904,22155,91073,1.82,6,44,33,1,48807,63964,410074,9,stable
CUST13326,50,M,Rural,153050,31031,305473,2.0,5,12,30,0,58061,317583,893020,24,stable
CUST13327,58,M,Metropolitan,359070,229085,1183760,3.3,5,87,37,0,88528,292213,915688,8,stable
CUST13328,23,M,Metropolitan,427844,82618,5442,0.01,1,7,29,2,8410,269750,438087,12,stable
CUST13329,20,M,Rural,23079,12098,77379,3.35,4,86,12,2,2942,91941,828676,23,stable
CUST13330,31,M,Urban,189464,124755,63449,0.33,3,52,27,2,79791,286934,331361,23,stable
CUST13331,27,F,Rural,199749,144556,487638,2.44,1,18,18,1,77602,1033,495867,7,stable
CUST13332,26,M,Rural,90689,50133,249069,2.75,2,99,19,2,22794,263681,573112,5,stable
CUST13333,41,M,Metropolitan,75777,6286,351156,4.63,2,18,37,1,24848,254907,597359,17,stable
CUST13334,40,M,Rural,84076,19785,219297,2.61,2,60,57,4,81590,466067,525643,16,decrease
CUST13335,35,F,Semi-Urban,9299,7234,40823,4.39,1,91,21,5,58939,229840,711398,34,decrease
CUST13336,55,M,Metropolitan,485303,70360,2154833,4.44,1,76,51,0,4156,406446,475873,9,stable
CUST13337,50,M,Urban,216767,131399,196997,0.91,3,56,51,0,8625,184856,472085,22,stable
CUST13338,36,M,Rural,36420,20716,45280,1.24,6,50,46,2,71922,320747,121744,15,stable
CUST13339,39,M,Metropolitan,27195,61,68911,2.53,3,81,11,5,31872,212457,467386,0,increase
CUST13340,56,F,Metropolitan,301875,195080,1257458,4.17,4,21,42,3,8068,494925,58591,11,decrease
CUST13341,58,F,Urban,221155,84276,195629,0.88,2,6,4,5,9897,171571,826705,0,stable
CUST13342,34,F,Semi-Urban,124172,51320,248301,2.0,1,57,11,3,54304,58541,872545,35,stable
CUST13343,54,F,Rural,181095,97895,654723,3.62,3,92,1,0,34739,377516,430989,18,stable
CUST13344,38,F,Urban,91625,19236,257419,2.81,4,35,56,0,42937,154118,954830,34,stable
CUST13345,59,F,Semi-Urban,77003,25503,89276,1.16,1,71,14,0,94309,26063,424086,24,stable
CUST13346,50,M,Semi-Urban,229764,22109,250689,1.09,1,33,13,1,18214,24313,944740,24,stable
CUST13347,54,F,Semi-Urban,129527,81958,187902,1.45,6,68,24,4,21825,118626,891263,19,decrease
